2023.12.13	13:50:00	1983.001	1985.413	1982.693	1984.442	654	0	199
2023.12.13	13:55:00	1984.404	1984.696	1983.280	1984.336	577	0	200
2023.12.13	14:00:00	1984.304	1985.287	1983.839	1985.089	634	0	200
2023.12.13	14:05:00	1985.095	1986.146	1984.831	1984.938	435	0	200
2023.12.13	14:10:00	1984.894	1985.147	1982.882	1983.157	559	0	199
2023.12.13	14:15:00	1983.202	1984.020	1982.597	1982.812	522	0	200
2023.12.13	14:20:00	1982.849	1983.058	1981.887	1982.839	471	0	200
2023.12.13	14:25:00	1982.835	1983.465	1981.214	1983.119	528	0	200
2023.12.13	14:30:00	1983.169	1983.169	1981.280	1982.932	739	0	200
2023.12.13	14:35:00	1982.980	1984.221	1982.980	1983.319	709	0	200
2023.12.13	14:40:00	1983.301	1983.373	1982.189	1982.622	601	0	199
2023.12.13	14:45:00	1982.623	1983.490	1981.782	1982.827	588	0	199
2023.12.13	14:50:00	1982.878	1983.209	1981.757	1982.045	592	0	200
2023.12.13	14:55:00	1982.041	1982.987	1981.816	1981.909	501	0	199
2023.12.13	15:00:00	1981.877	1982.927	1981.453	1981.962	619	0	200
2023.12.13	15:05:00	1981.964	1982.022	1980.105	1980.658	598	0	199
2023.12.13	15:10:00	1980.680	1981.455	1978.596	1978.946	642	0	199
2023.12.13	15:15:00	1978.948	1980.536	1978.497	1979.837	572	0	200
2023.12.13	15:20:00	1979.874	1980.902	1978.854	1979.002	452	0	200
2023.12.13	15:25:00	1978.964	1980.216	1978.831	1979.392	547	0	200
2023.12.13	15:30:00	1979.436	1979.894	1978.394	1979.425	455	0	199
2023.12.13	15:35:00	1979.407	1979.951	1978.670	1978.803	484	0	200
2023.12.13	15:40:00	1978.773	1981.365	1978.743	1980.932	484	0	199
2023.12.13	15:45:00	1980.979	1981.140	1980.181	1980.757	496	0	199
2023.12.13	15:50:00	1980.768	1981.761	1980.549	1981.247	439	0	200
2023.12.13	15:55:00	1981.277	1982.017	1980.939	1981.784	387	0	199
2023.12.13	16:00:00	1981.824	1982.509	1981.503	1981.697	359	0	200
2023.12.13	16:05:00	1981.711	1981.945	1980.397	1980.708	379	0	200
2023.12.13	16:10:00	1980.677	1982.109	1980.677	1981.895	416	0	200
2023.12.13	16:15:00	1981.887	1983.119	1981.883	1982.875	432	0	199
2023.12.13	16:20:00	1982.901	1983.765	1982.856	1982.896	407	0	199
2023.12.13	16:25:00	1982.881	1983.013	1981.885	1981.885	384	0	200
